"Striker_ID","Nationality","Footedness","Marital Status","Goals Scored","Assists","Shots on Target","Shot Accuracy","Conversion Rate","Dribbling Success","Movement off the Ball","Hold-up Play","Aerial Duels Won","Defensive Contribution","Big Game Performance","Consistency","Penalty Success Rate","Impact on Team Performance","Off-field Conduct"
"107","Germany","Right-footed","No","24.430929506053","5.6786324026893","29.289417335438","0.61226703159948","0.15496896326761","0.63952553354618","57.068584562414","52.201470537784","18.528787471818","36.548352945502","4.9400554504461","0.62290482789077","0.71902751642327","3.1300717655191","6.2046812294499"
"108","Spain","Right-footed","No","15.872889064159","4.2660358900657","17.626091057784","0.76246784584696","0.23191959628042","0.47944339429009","75.723903111757","70.819848092499","26.78291692914","44.892545350763","7.0921584432663","0.71214202567868","0.81878003380425","6.7012770087007","6.72502513035"
"109","Germany","Right-footed","Yes","16.287751953614","2.6638392532872","20.633617275129","0.6323079273116","0.18356907621255","0.78970661968871","74.506034128625","46.504237884485","18.998237111029","46.863535550145","4.8526226821645","0.83986691603392","0.7212825930013","2.2650446932534","7.2491851070321"
"110","Germany","Left-footed","No","14.627770421169","12.488132934468","38.398219477067","0.57476464978737","0.23015937155412","0.82748750412787","51.301836604678","55.847862320947","21.159210460674","31.611073259743","7.1621650858016","0.75376965731239","0.82033594599988","7.7075412617828","7.9023403281326"
"111","England","Left-footed","No","5.4061439235048","9.9630969690622","23.665223194657","0.57081887310845","0.17279429989429","0.76515219913395","58.382161560876","60.340274110722","25.73015072071","40.678385139169","6.0387041170235","0.81595314695891","0.86817434088151","5.0413995394347","8.4709115902222"
"112","Germany","Left-footed","No","14.867430622754","7.8332459872686","26.522030112258","0.44368091913033","0.19186035469639","0.58623143295752","67.168611032562","61.113726018401","16.11314257577","19.800726678439","12.078763245566","0.92665118003276","0.89625028858001","7.3267207098316","0.62326941714311"
"113","France","Left-footed","Yes","15.301151049705","8.8399058789595","31.090474114821","0.68831097771472","0.20204595876979","0.67985084660525","66.991402528592","58.209067149838","27.793945922484","54.419450058019","6.9202112324966","0.85386060692088","0.67738206421873","9.6281499630492","6.3846988845065"
"114","Germany","Left-footed","Yes","27.316210562426","4.6235328581049","28.469773215808","0.59221628029872","0.14989062721093","0.69934786847705","57.905230645812","63.958197810959","12.347692951283","34.876257593233","4.1915208674768","0.75931583376997","1","5.102502609464","7.2168600452879"
"115","England","Left-footed","Yes","14.038195176094","15.33725593885","26.052932336005","0.58195200864094","0.23704121727101","0.75987943895619","73.889787293522","66.928557558178","28.148210655564","40.558639398445","6.7316395786462","0.69890108298043","0.87674793445541","9.1225125170242","11.010124077217"
"116","France","Left-footed","Yes","16.507736711668","8.3876635459257","27.554727017264","0.91931075678449","0.17433932167642","0.76683404887181","72.514736089405","67.346375454593","18.13662208024","36.903502860119","8.0387174912758","0.49464504039441","0.79982858463309","6.1332208666277","5.8399947832357"
"117","Brazil","Right-footed","Yes","14.826441151474","8.3281843838147","41.823909096668","0.62987529083657","0.188570004233","0.62658262012215","68.057308680215","50.141961913322","18.786506260874","51.460275750134","10.346727892305","0.73316150775271","0.90895365830766","10.506389604131","8.3255932361998"
"118","Germany","Right-footed","Yes","9.1566098119023","10.177299871696","24.596668420765","0.52482089499048","0.15028253126957","0.70819955564136","62.442084998416","57.158449020712","10.549949144085","11.624935586026","5.8210952001226","0.71739875041832","1","6.2696947736036","10.990060619472"
"119","England","Right-footed","Yes","20.714114072575","9.4430276952101","26.407693327005","0.55736424037945","0.071883317060234","0.74572804046152","80.487071264166","71.947628618769","17.726026413112","39.833896576741","3.8351440519527","0.78903661943954","0.65612798989431","5.3190140289866","5.3740629401055"
"120","Brazil","Right-footed","Yes","18.759665163434","8.6716520728374","32.354580772053","0.71484457091968","0.19044861186999","0.84558223221468","86.554071130883","68.946471875739","14.800967344866","38.941812425023","8.633674022862","0.73460947730253","0.77747373575086","8.3744769007906","8.7879504517288"
"121","Brazil","Right-footed","No","18.955159735215","5.6285766336641","32.738681530706","0.61132704105378","0.32063077108065","0.77045065398247","65.164385161535","46.271405485189","16.961768273133","35.463636124083","4.2388025882007","0.71796149405632","0.56215683401267","6.1284205407527","6.395456332131"
"122","Spain","Right-footed","No","10.453062726026","9.414405071408","33.309212138923","0.45617220216826","0.2392302143949","0.77890566873755","63.878330828452","63.514799003522","19.313445171056","57.262265456356","6.127689116985","0.57206010694928","0.8192651532648","5.317100971742","6.9907325154215"
"123","France","Right-footed","Yes","22.01397155468","13.646073489425","29.471111554204","0.69192289345752","0.19903698101328","0.70838266279294","74.91207665412","40.217747506252","24.788958072365","31.126705411442","6.484759028978","0.65600321708499","0.83653942419251","6.0443202985924","6.3937783320934"
"124","Germany","Left-footed","Yes","7.9907446860386","12.036260138465","16.998965610887","0.5331855914461","0.18685545853959","0.84104591452035","66.41970620253","60.469349020604","21.038016757003","47.717961772357","6.8607330933998","0.79766510408006","0.79608378845572","6.910786935634","6.5362853831682"
"125","England","Left-footed","No","17.934285469001","12.779559879918","36.434020726108","0.78732977762175","0.2011232946406","0.74097627959595","68.606027993368","78.97767016746","21.538383267006","43.562527887061","8.3783289141487","0.92159076311327","0.73454664290017","9.6843602624897","13.443824295813"
"126","Spain","Right-footed","Yes","25.95227812905","6.4663529707064","16.975582248869","0.70800480657146","0.22735595575876","0.61389120898264","77.396531517247","50.52107282731","14.522403055772","52.615192525355","5.6327314354272","0.74024746162544","0.59504854838117","3.1318245090808","9.6889117441433"
"127","France","Right-footed","Yes","10.047318374347","5.0311855392243","27.118448256673","0.55526781043412","0.14095935923456","0.84033699701252","50.906439124927","51.656769545084","15.596229551986","33.328109152225","6.4525414956665","0.78278110735741","0.83735336834118","7.0461613179008","10.203475723572"
"128","Spain","Left-footed","Yes","12.168511351986","7.6226392397011","19.720069049864","0.72810163617351","0.25571608473344","0.7697903272539","83.183023248527","67.640297815729","28.993625091757","32.670311008762","6.9714592941012","0.84524781569528","0.94554344839153","8.2498071893081","8.983986973673"
"129","France","Right-footed","No","15.498256825438","8.1671747368661","24.551031573849","0.60678555105274","0.23576906577206","0.65569559788715","70.726805243293","44.571984847904","16.323994826184","50.960699074774","7.2991959150376","0.66891060637998","0.74089815442666","7.3868971499836","4.7874864231961"
"130","France","Right-footed","No","12.482621729419","11.282574555413","27.301336872124","0.68527736751222","0.2359092862854","0.65205070326008","65.885068554378","53.67244970115","28.281041260286","44.253213083301","7.1956543494158","0.78668140432854","0.84400599290231","9.6197303388671","8.7899159406466"
"131","Germany","Left-footed","No","7.2466828446693","2.9226061108555","27.249500508152","0.64847328172945","0.22192378694049","0.72965755451408","69.107658457786","65.964411375818","18.784694005596","24.550626533232","7.8720115504452","0.67595098936678","0.643185568658","6.851309340483","10.145859229015"
"132","France","Right-footed","No","15.34281487403","12.588650958382","27.953445279647","0.51536433450091","0.2009808328847","0.74631847952676","69.624293550205","53.657141523106","20.011439680718","34.606949855367","8.6876790192835","0.8364824438491","0.84572130636925","6.6308971156281","6.2932010519218"
"133","Spain","Left-footed","No","9.6884814313695","7.525976304263","36.295978883411","0.53564501676825","0.23364306179834","0.71972922656312","52.687986965551","57.64030012789","25.35182580115","43.863826538481","7.7852682313019","0.76514030479517","0.76066177022553","8.1846590940267","9.9306533343223"
"134","France","Right-footed","Yes","17.367962153176","6.7193567901577","28.174740110598","0.70299608175812","0.22959070668707","0.73113086734429","84.949382274532","67.44185710315","26.359462109693","48.377642215466","7.9071710470184","0.77984518139814","0.72375820493971","7.1986276299027","9.4086724197082"
"135","Germany","Left-footed","No","10.402878828831","4.9636868742195","23.290903552965","0.56652246678935","0.18229796445295","0.86999573745764","70.413256322706","64.215460835366","19.445937198605","33.20769346807","3.835553666507","0.67174014025814","0.72396363587839","6.2191825234391","11.704080089627"
"136","Germany","Left-footed","Yes","22.749672025088","3.0354299844027","31.748610178018","0.5596351536758","0.17131991135516","0.80715431522349","74.430021304474","62.668183962954","18.058784732392","10.857440101831","7.1004553983314","0.82070323596108","0.7606388417967","8.0322880791728","7.1644339749728"
"137","Spain","Left-footed","Yes","11.083733538319","10.469511751886","33.326293422472","0.50448774206506","0.2050928147631","0.7190635591265","79.51549770574","56.6087772073","19.720397757389","45.23223185737","7.9590150960032","0.9584712921231","0.83824333156925","5.6949434135667","5.8047780354485"
"138","Brazil","Right-footed","No","13.389692418972","8.2199539015652","16.406745294041","0.64235990655935","0.27745100757476","0.79413105807675","59.788375424397","63.70061115269","21.689787641161","27.79679310056","8.4578823891409","0.64920883045718","0.66878367988045","5.7776456959613","7.2767437812549"
"139","Brazil","Left-footed","No","19.067586086848","4.1301173007768","29.181800488949","0.80625249192431","0.13804464621731","0.59674760964725","74.734718990352","58.762673199002","24.456518434349","19.826612018776","5.6152984515324","0.71602409923525","0.76028846684321","5.9440119564688","10.871141986327"
"140","France","Right-footed","Yes","8.8456784178302","4.1147636838092","29.908209196176","0.49324670857457","0.12662373671238","0.73979270499468","67.323589091012","64.578056099258","20.021149294971","11.676740750159","5.6819214502227","0.77316074741681","0.79585282220009","9.7061383203328","4.3431882383161"
"141","England","Right-footed","Yes","16.137299673021","6.9926459021296","22.91705547648","0.60242194566728","0.20823804206183","0.88093063497331","78.467707752165","55.03067974882","23.094431490116","48.139808601977","5.8517986494328","0.82864062119958","0.69009607754681","0.55796728802857","3.8632485691379"
"142","France","Right-footed","Yes","21.535713771412","13.007064575868","34.629947693181","0.74122205554154","0.2025443850928","0.67819541046076","48.727725796485","58.174310256205","28.191798661355","41.28617450405","8.0728277997827","0.69404537147105","0.9796665201675","7.7911976695259","8.1787905578632"
"143","Spain","Right-footed","No","6.9625838271939","7.2212259459092","23.949610890772","0.59203586087543","0.20866708321852","0.61523660713809","69.009056997587","50.10042207448","21.906548061324","37.743436192877","9.0677621098484","0.46669697098573","0.71465045199387","7.0685436284004","7.1148214144517"
"144","Spain","Left-footed","No","15.923169292662","3.4905711406457","25.879035174301","0.64523717962497","0.21219765989542","0.63479111114069","63.97179344216","59.649923899938","21.558264280024","53.890243629628","6.1850797854168","0.8859189494164","0.73305630863665","3.6382590815238","8.0154557863514"
"145","Spain","Left-footed","No","16.299413971242","7.2627708077422","23.788497230013","0.49376064718531","0.18883988726826","0.59103669626576","74.322629506342","51.889991363712","12.40544587455","46.373246830231","8.8159246272541","0.82605061195841","0.70216920501775","7.619453558272","9.8906235424717"
"146","Spain","Right-footed","No","18.909114358887","7.181829290757","25.10905333307","0.64283070972076","0.2744931719301","0.62152380918723","74.700441873682","48.85953549838","6.8463493158547","56.163000427219","7.2469596183292","0.57570524695133","0.97984800871381","7.9515039836631","6.8948613077623"
"147","Spain","Right-footed","No","8.8152464456096","0","17.326074391734","0.58128557349955","0.11995480107617","0.662949190141","62.92374105178","62.586611478554","21.941878646151","26.07264527833","6.7514284456751","0.68924312082204","0.85529052285995","8.1792784627148","4.2539883381388"
"148","Germany","Left-footed","Yes","8.3977169345786","7.8371154004466","14.91964382184","0.69857299956799","0.15857514876099","0.55944329808214","62.87826135824","62.127397758577","19.525878843596","39.65449376046","6.5772315403641","0.90681824295273","0.70634079937564","1.6963438739101","12.0889631144"
"149","Brazil","Right-footed","No","17.609707828084","7.307196409374","36.161535442575","0.71873860515648","0.19483726199255","0.70156183339496","68.893346314427","67.828737349486","17.426086625426","23.83286625052","8.4932227292043","0.89477964184579","0.910623155886","9.7327788237089","6.0055434251224"
"150","Spain","Left-footed","Yes","16.484923366166","10.08861909444","19.071270561772","0.85895636420186","0.11784055944229","0.79022771737866","61.033577726848","55.688744304249","21.217651020932","37.706176681445","7.6511556335741","0.84386400226789","0.82006986942889","5.5245265906303","5.8819257559758"
"151","England","Right-footed","Yes","16.252464251729","13.546868284836","18.060253553806","0.65796331732136","0.1912072797784","0.60922438198531","78.419836954521","64.080528468368","19.697981354015","37.513841462333","11.551650855295","0.73238875660401","0.82572534211115","8.3731354935064","10.207440027445"
"152","England","Right-footed","Yes","16.732241047485","11.379695088643","9.926269204774","0.63257963165822","0.2830735082864","0.85192839236418","66.307927995526","65.507975722737","25.638901253169","46.266136372631","5.2955507140054","0.75829874188125","0.76555227912475","8.4821475613646","7.231021757917"
"153","England","Left-footed","No","11.599876392108","7.1933339283355","20.527267766173","0.61943843015773","0.2010443244148","0.75107920885276","40.930117806784","64.447738078316","20.430554341295","40.455638811419","8.03620340406","0.73690741948739","0.7250584013043","5.2466058287614","7.8732202959304"
"154","England","Right-footed","No","16.161268485805","4.680422273775","15.738371446148","0.56468337071893","0.21153504528593","0.80305805856241","66.251779433782","51.743463171979","16.265383574649","46.234071382799","5.941597980377","0.86282397832688","0.83377660990546","8.3209199047031","8.9655802481206"
"155","Germany","Left-footed","No","16.465362366493","15.72007940975","36.494106120955","0.63384838434617","0.13699176174137","0.63421654461479","59.61456179156","61.493634822712","24.950831194796","47.034401331389","5.2614260260227","0.66241575935049","0.74549127700044","6.2290135181753","10.16716620622"
"156","England","Right-footed","Yes","11.428242909868","8.1776553020435","32.068719625398","0.5704598589861","0.16918192959803","0.78545252270666","53.687241845391","63.641402960547","18.914344625269","61.549286773831","6.9782657259301","0.66942003451158","0.98167556295751","2.8572456413237","7.3330786136365"
"157","Spain","Right-footed","Yes","24.328872555724","8.0417878757388","20.182947583756","0.61684609762696","0.1812401809838","0.59080660996047","57.625733617774","60.071784669079","22.632683418362","36.847033447139","7.2747049588141","0.8510274586836","0.67307088947569","9.3354838510556","11.039904011829"
"158","France","Right-footed","Yes","17.369164604559","7.92762473867","40.76705063741","0.7317597535608","0.18411424516219","0.78902475008365","71.09408471833","39.135223416289","17.612946469036","30.589772993336","12.83634711012","0.74556385444884","0.95361567728549","5.4499100739675","3.7284003025304"
"159","England","Left-footed","Yes","9.0434825139868","8.5942542823036","31.872358408941","0.49934574347204","0.26408218975019","0.71718393397935","83.286408282482","61.604896239735","16.750865572513","42.460836153164","6.6317083686336","0.88784673554538","0.78886811512022","5.2910130745239","9.5195744739062"
"160","Germany","Right-footed","Yes","18.282768043169","7.5669187642282","22.72618031544","0.7139878561129","0.22788455303626","0.75532512199848","73.13184473865","82.125310393972","20.420841150928","31.977199728605","4.7396425410306","0.68284877930195","0.82990857340211","6.1938682639266","6.3209448839647"
"161","Germany","Right-footed","Yes","10.126591648863","6.2790139793593","7.504159995885","0.73171150673399","0.14442710215315","0.58244053943751","63.934966117843","56.39960731243","20.064143217718","54.819607684365","7.5460214349888","0.74452216396612","0.88331577666294","7.5444734506548","10.744542633216"
"162","England","Right-footed","No","18.935423018712","6.3594231762788","41.036598008135","0.58819314730089","0.2123252389216","0.61049301577234","74.559041951707","52.719229021447","22.399135176834","37.167819610548","2.8507199249073","0.6577587015156","0.73697507049956","6.8854591783558","8.2840889576611"
"163","France","Right-footed","No","20.792977895037","7.901740189352","15.272992732655","0.38781451009914","0.22491108742484","0.75972282182534","65.40909689781","63.733485597114","18.656771233451","34.34423632126","6.8160864347915","0.75073626814236","0.88642483846986","8.0961338494143","6.6541893359812"
"164","England","Left-footed","No","10.896588408241","6.3697256865987","13.482208771302","0.53921780129056","0.25700745192606","0.60516519957758","63.053996308369","63.123782104666","10.818201081148","35.286842788489","7.0320505645903","0.60214530630012","0.52924561446188","4.3210212669427","9.3256821860433"
"165","Germany","Left-footed","No","19.816880646222","5.8614626519685","32.157993024067","0.72969945465611","0.27902703432842","0.74632062920991","58.45637331767","71.927351654164","17.836130582058","47.184174234716","8.5892007658904","0.7012366579045","0.72800104667781","5.5152272591385","9.7863766944145"
"166","Brazil","Right-footed","Yes","17.063904634682","8.3192906830757","42.078266844375","0.59771319377011","0.14924529040861","0.56328621935398","52.481711932483","47.421318440911","23.969092335719","38.422530167685","8.9472444988557","0.60637461350719","0.70759371926589","6.7680058553569","9.2837882457173"
"167","Spain","Left-footed","Yes","19.110300799972","7.2350683477374","34.689909729574","0.50006977677051","0.15945712443948","0.78481742126667","66.100762934406","67.31380252575","18.513119603784","33.583331798696","5.9928607621846","0.81939232331913","0.67464939876282","10.795774585317","5.9406075207339"
"168","Germany","Right-footed","No","24.48396491327","12.511978965748","28.947363840367","0.54952250787718","0.13712110705427","0.57674766852315","71.580534899201","65.904220612515","18.768082987427","56.653519176235","6.6987719707401","0.82165893397597","0.7785045161921","6.7723749231725","7.0319657527558"
"169","England","Right-footed","Yes","13.773059419986","0.047090574820964","29.163280391657","0.68406200265046","0.18829900704465","0.75522999376795","69.033763299851","58.578534630595","24.93188252953","31.438301593383","5.4677583387787","0.57697372695157","0.83857499681817","9.1704445273233","7.9918543257571"
"170","Spain","Right-footed","No","11.231319178213","11.274520555767","30.973908911462","0.65467335682014","0.22331791872232","0.7625630933646","65.840330720526","63.386873179217","16.440133863705","40.35566074033","4.7438748903846","0.88338857455006","0.87026599984993","7.0771103375686","7.9174806946999"
"171","England","Left-footed","No","10.552427851872","11.738255577493","30.312500128507","0.57610679008303","0.24936672582946","0.63032281815704","60.542539393032","70.294574815984","12.285983908786","46.523061516102","7.6197895587613","0.99974151264199","0.82408767572004","6.0326827251249","9.4994909508767"
"172","England","Left-footed","No","10.920948575173","1.7798293027756","26.968339967786","0.56331755881853","0.19620244881787","0.75820265670847","76.08246191685","68.723153800285","19.196844402373","23.686648895829","4.4528289028068","0.75460063867363","0.73343065351065","6.5065511517711","3.9701975349868"
"173","Brazil","Left-footed","Yes","14.614491452929","6.971937217759","25.729407727663","0.56082418509562","0.18400762383726","0.72604422633336","56.828680800534","48.569806879263","17.579130243756","44.802605014059","6.1707461988563","0.68588857397754","0.83690164378252","6.6631605759422","8.668654109107"
"174","Spain","Left-footed","No","16.705759874083","6.8856774020126","24.561848104703","0.50775898155015","0.20758789961244","0.64611581438073","77.760279138435","68.201581867555","15.168768401234","29.448923245196","5.0096520802015","1","0.81242856948509","8.2072914779215","7.4200372911267"
"175","Spain","Left-footed","No","16.38345399665","3.7774649158465","19.722247877933","0.76153756894694","0.1582428549185","0.59914453159238","59.977829810733","59.353113949675","19.123107720507","48.22782780834","8.0993663725805","0.61810315016975","0.8936056167936","9.7492225351531","6.3229987672321"
"176","Brazil","Left-footed","No","19.13591624518","5.6665499372274","23.035274461933","0.56776795307887","0.30447693608474","0.50373743083274","62.47564762647","60.728740980155","22.457528236234","30.37348988081","10.602860198533","0.75201064668691","0.87769367029315","7.7193616953726","6.5150264444608"
"177","Germany","Left-footed","Yes","15.06500945939","4.6682724636025","13.149302300632","0.72171585208255","0.1196169486441","0.73496500472997","55.332148093843","60.731969910017","19.953557192161","46.927690318489","4.3968240343933","0.76796222726319","0.80304764139206","9.3741553574835","7.5709246709641"
"178","England","Left-footed","Yes","22.267670385787","13.256811330271","24.311622612437","0.75213160519225","0.20923702894479","0.54351972286379","64.985978531144","58.497570112017","21.534905363431","51.058330662947","3.2939630342049","0.88451476204524","0.71027469938387","5.0704205247406","0.79782979108096"
"179","France","Left-footed","No","13.67671583381","10.807035179442","18.079862249944","0.6998310898148","0.30118031096148","0.70953441994413","79.75312458478","71.917074971071","29.067038492577","48.614365256328","6.7502262292999","0.78597389751268","0.73470498441679","6.1707389823719","6.5974208584169"
"180","England","Right-footed","Yes","28.600845832948","11.814665284982","17.27487477949","0.5568379687282","0.200339992228","0.67365517839178","75.15628088444","59.162820401508","18.285605692212","42.513166482381","7.0313955919155","0.70013661042115","0.7450210640362","5.5513949315847","6.2483703507074"
"181","England","Left-footed","Yes","18.128336738825","10.16501619213","26.259259058074","0.64037300903366","0.19049804824993","0.76791427754382","79.78422112028","48.804538716168","21.391743173223","37.686990570703","7.4373186135146","0.6548815629612","0.76847336660837","7.6288891817497","9.0655664186452"
"182","Germany","Left-footed","Yes","10.714212217919","4.6128446863483","34.744016004412","0.59758043936091","0.18212772885948","0.66979545005101","75.221425459339","56.064701440303","17.453933187004","34.235804236652","6.1073589695313","0.71581781797539","0.82680504275898","6.2820832296412","6.388946634979"
"183","England","Left-footed","Yes","9.6455375096944","6.4264392011607","31.428216242016","0.50962981392699","0.19098041591188","0.66705522136529","58.963301714696","61.786947168105","15.768201400565","54.710346908171","6.5987214023491","0.64930726390549","0.87151743901281","8.4595458740684","7.569772399659"
"184","Brazil","Left-footed","Yes","17.412362076216","9.4681236836838","14.006495774638","0.63243592817216","0.26864242373383","0.77318707042883","66.692107756724","72.292147842971","17.075461732911","33.005047798324","7.7350208210812","0.75478253197847","0.79488813069846","5.1379965767351","11.084553255323"
"185","Brazil","Left-footed","Yes","13.882686073371","4.3336165733242","18.072603044008","0.48209602088402","0.089406904433525","0.73350580290841","62.198008708825","66.030946849488","17.606207142392","29.6293392643","9.0808617852897","0.69358038201395","0.80161247879005","7.0860619466426","9.9887030396308"
"186","Spain","Left-footed","Yes","18.57000247046","10.138995290517","31.585398315918","0.71876793884616","0.27667168506482","0.73161559571828","83.30574904039","51.49464721253","21.797378987736","46.653689350328","3.0899024593634","0.60059622067102","0.8143306305","8.3737158220245","9.8045427998869"
"187","France","Left-footed","Yes","17.366188122868","7.2790238055256","18.122588245232","0.55353827027016","0.12880214237749","0.74692675898085","58.032113535737","84.851899166789","31.745378933504","32.038631968135","6.2621211219371","0.87551457883749","0.74840946868677","2.8693944499188","7.0002551391783"
"188","England","Left-footed","Yes","14.635855436716","6.8755375773512","23.427567950021","0.62011596558728","0.18666738353828","0.54644278767929","78.936976893891","62.64775310978","16.419782818621","30.499365025339","7.4276175878821","0.7002327476571","0.7074607742357","11.24326261466","9.0860645585793"
"189","England","Left-footed","Yes","10.766031409658","10.13287990461","28.850364693172","0.62832878715461","0.17853777898507","0.7756788679987","78.929538701088","72.75390737999","17.916873471923","25.563957378302","5.1640477907785","0.62318631950247","0.62445621026893","6.4336962302402","7.5322043990928"
"190","Germany","Left-footed","No","7.4257638765707","9.3327899344581","18.221588815955","0.57410950262959","0.22942766348854","0.76124687940136","88.296202017161","58.482855664228","19.684384934444","35.170901605395","10.462339263535","0.73317408655125","0.73048506419231","2.9499201726477","7.6078135786461"
"191","Brazil","Left-footed","No","12.767425239665","6.9171015025428","25.737628543022","0.65866938014753","0.12009378240581","0.59833168714235","65.903134073705","65.333592447054","21.978994243549","39.172849761035","5.7291802395425","0.75683715659677","0.84731454532678","7.3161877971536","8.8193706874931"
"192","France","Right-footed","Yes","19.281993971617","11.477989410093","15.661821535573","0.55250963433775","0.2231086333041","0.67559195263258","77.123221595802","68.394685045184","21.317754059774","42.430917276607","6.9174146259854","0.5753533274421","0.72970885619604","7.0668869359463","6.8060128231581"
"193","Spain","Right-footed","No","16.070468720651","4.7568100172003","20.790426492341","0.68712972974572","0.30121548116434","0.69606927123724","92.816518365388","72.181947117543","26.420478969741","49.513062442995","8.1120441936846","0.78316476671258","0.77621929625741","6.836211240855","10.986006208886"
"194","Brazil","Left-footed","No","8.7713061064401","9.8478068208328","27.238473538998","0.46540203197533","0.13184129977036","0.68655032155983","63.823583230663","70.573683053782","7.868039647324","45.268979236658","5.8174304223962","0.64528424313097","0.84664312874123","8.9823822258533","7.6797397208041"
"195","Spain","Left-footed","Yes","15.865904629256","9.7793037739052","13.849043865278","0.61263795795464","0.20948530838052","0.73338599665685","54.649597524676","68.72197000073","8.0653506490216","38.091277804468","3.3068539043912","0.92110288091908","0.85206894964227","8.4948899428541","9.2367211325193"
"196","Germany","Right-footed","Yes","16.926586898644","7.071360682058","28.083323165723","0.79389289990583","0.16690089111017","0.84313667818312","51.199899660922","56.849132688059","17.520609139949","38.018043236203","6.1426909461669","0.80239605120767","0.6920467147834","7.5957523820477","10.911200958515"
"197","Germany","Left-footed","Yes","10.580712818994","8.9783990667264","24.862535407513","0.49996686753944","0.22129436030965","0.80817667276728","77.127120288613","54.282539580439","25.486500937719","45.101574689152","9.0588811118541","0.71001000098907","0.89970593564536","7.9003112678933","10.06330754915"
"198","England","Right-footed","No","15.768625529728","4.2466592708441","28.86742968092","0.53222550294751","0.20095738887079","0.56877808065686","51.168497919414","63.326075103242","12.171759841972","52.725701629286","6.3262097464297","0.67548322296826","0.91273500893555","6.7912831011238","5.182161794619"
"199","France","Right-footed","No","15.29104359223","10.772081057621","26.567398938453","0.65139078496589","0.16792565454778","0.7622069990306","66.276809470621","69.331280723411","4.9618383015312","41.263141994832","5.307131397082","0.73950322924364","0.68701501427814","10.55098169848","8.8897917900198"
"200","Spain","Right-footed","Yes","9.2851485108469","7.445293590671","34.548983009817","0.61795817819396","0.22439361424355","0.83289333195354","74.37313187039","57.772792992234","22.855897031096","35.308691457896","8.8513444190054","0.81127907415833","0.71761631303588","4.0416079632845","9.7014387889213"
"201","Brazil","Right-footed","Yes","16.788936801741","6.4318309384429","25.876571518535","0.63506300992736","0.29021740548934","0.73868085206892","71.851755368299","70.651719657144","21.218286118514","30.071339989145","6.3384502079539","0.74745058714148","0.91910906831462","7.2793033484318","9.7837260443215"
"202","Germany","Right-footed","Yes","17.803922631841","11.147027677511","21.994161212123","0.64891871301477","0.19045481041364","0.8090980425186","74.254448641842","74.526167454862","14.548957966003","25.547947355878","5.9796783726996","0.72828411928631","0.78531464787447","7.1300492623776","5.7734103317707"
"203","England","Left-footed","No","20.415256215876","5.8869689283717","25.856082521226","0.66347214685618","0.23598789710741","0.90122704457008","72.222898558009","50.836790809266","15.072301996395","46.662696720435","7.2989121793266","0.75583702908179","0.57802220525481","8.6265608121292","6.6859295259654"
"204","England","Right-footed","No","20.269010260175","3.7746161109093","28.803086203255","0.71096998419562","0.13533635210644","0.8023709546107","82.788658133134","51.630792962037","15.151281401827","45.779785236396","8.5415004192376","0.6896141068763","0.66003184952673","5.3122922451502","9.9891164714832"
"205","Spain","Left-footed","No","8.1116531602145","3.3301124794283","25.34202049228","0.64098186569285","0.1521781811591","0.72493085956417","60.476836192612","58.596249410947","20.55267658737","45.773635251067","11.763427063465","0.7156794073157","0.77506303748275","3.5126547952069","6.4764792586347"
"206","Germany","Left-footed","No","10.310874800424","9.8180298540369","25.284141838427","0.57587423453815","0.22362031389402","0.80450884740848","63.230048615415","63.076126681892","16.868423619085","38.713405536479","8.6544722153148","0.5414207561095","0.68369573497154","7.3136460321964","7.4006078866714"
"207","France","Right-footed","Yes","17.575176336043","4.1587119425112","20.086058185353","0.66725737012027","0.2742058014268","0.71448878330969","62.273405547292","54.754329862329","22.470319594878","54.069347458918","9.3196799327767","0.84737262308524","0.75865762293636","7.5624609844372","11.151751619004"
"208","Germany","Right-footed","Yes","17.568929754561","13.264382545953","20.359693577143","0.78998819348952","0.21778066743928","0.7023903043285","78.301918118626","73.522026788671","5.726866685478","35.158815054152","5.9880676020243","0.77987977803218","0.80323962136836","9.9791988188953","7.9044014992304"
"209","Spain","Left-footed","Yes","17.57523843153","1.7542117763488","15.181763097402","0.58673662536174","0.18434709847384","0.66485857642863","79.003985883951","64.240668615185","15.715740674361","49.552692372072","4.948263788061","0.67265441559666","0.94622546040347","4.4592759073498","6.5464517243323"
"210","Spain","Right-footed","Yes","34.263657453274","13.08936910487","37.247037202309","0.50254706953294","0.19996457027117","0.85634133588321","74.512253193185","60.394470482407","14.369730195445","39.612571050105","7.1246626992382","0.93987349813552","0.77095460837722","9.3093875334334","6.2447652862742"
"211","Germany","Right-footed","No","17.854452553466","8.6330524016079","16.292957352261","0.7107080669287","0.13747961330151","0.6181571334058","81.834936668899","45.640904761315","18.718296608138","33.916492353207","7.2143398305192","0.75870164803924","0.90725417995728","11.734828728054","8.6654386591704"
"212","Spain","Left-footed","No","20.677828200903","7.7098606643888","20.149663615429","0.58796188360464","0.23022576631777","0.85323677246781","58.219591326236","46.841841835725","17.309761207549","45.925303073178","4.8429745172708","0.64638564280248","0.94287601620368","6.244470224955","5.3337039830456"
"213","Germany","Left-footed","Yes","19.770008817466","6.3652427395732","19.971149141016","0.3827330453986","0.24411665311617","0.74998641237404","86.672241115511","62.810092502818","23.989218899479","44.09636118684","6.649410940192","0.83567374214705","0.94343096693521","4.4181155610136","7.5053280722072"
